displacement	direction	duration
0.176894704270836	-2.88770152994198	0.020966414290001
0.0945124833751372	-2.71986330470978	0.0241920164890104
0.144975145632128	-3.13504060410081	0.02096641429101
0.0890460934163297	-2.58069407381871	0.0177408120920006
0.0699060249980657	-2.96812837922946	0.020966414290001
0.132881483658539	-3.00228612043476	0.0274176186880055
0.142502296566136	-2.86743503440029	0.020966414290001
0.131743515268831	-2.84948585142553	0.0241920164889962
0.14945380320692	3.00172846519437	0.0241920164889962
0.206788302800479	-2.84253228508125	0.0258048175879964
0.0461377404511423	-2.69697809389529	0.0258048175880106
0.127893160187336	-3.045778289193	0.0241920164889962
0.0413766628604011	-1.28922193052167	0.020966414290001
0.144154796947634	-3.00649107910043	0.0290304197870057
0.122818757147004	2.8194586615291	0.0258048175879964
0.108747831571571	-2.47643884925286	0.020966414290001
0.198165045142725	-2.69728006776125	0.0241920164889962
0.22837179514902	-3.07441121972234	0.0241920164889962
0.444317953979316	0.0847930057886957	0.0177408120920006
0.442883257663805	3.07602226959063	0.0322560219849919
0.11102299980457	-2.7742975721494	0.02096641429101
0.147383375771297	-3.0745594711984	0.0274176186869965
0.297286122807233	-3.09743910146222	0.0274176186869965
0.170735986668463	2.7039073155255	0.0338688230840063
0.45590042216394	-0.0906018337953153	0.0516096351770017
0.391507026151236	-3.10869767992253	0.022579215389996
0.206689797758221	3.11029592270724	0.0241920164890104
0.177152294460754	3.12627448589013	0.0290304197869915
0.563509592817833	0.0502262966476705	0.0274176186869965
0.412836626303458	-3.10544942187753	0.0274176186880055
0.150495849219734	-2.7738967984589	0.020966414290001
0.0820199599393432	2.83921037920755	0.0241920164889962
0.066915993971972	2.99077956871963	0.0258048175879964
0.204613531321679	-2.97894278350793	0.0241920164889962
0.0360384607708309	1.10795716018442	0.0193536131909866
0.270256088927241	3.14147907097914	0.0258048175879964
0.606317248185067	-0.011561176316868	0.020966414290001
0.444039255262622	3.09244113990313	0.0306432208860059
0.150269634823091	-2.76547070915169	0.0241920164889962
0.208844869941019	0.250832377735604	0.0145152098930055
0.185059692306847	3.10428961377095	0.0258048175880106
0.301917759476316	-3.00023880803519	0.0274176186869965
0.154224699292959	2.01109379677727	0.0290304197870057
0.103875119230041	1.4541644401021	0.0290304197870057
0.226688817654639	-3.06867024969966	0.0306432208859917
0.585488400684531	0.00577090893738742	0.0177408120920006
0.581194988146544	3.13520704092491	0.0354816241840012
0.0978364726633095	-1.85282445283734	0.0177408120920006
0.073427215639865	1.88021098069561	0.0241920164890246
0.227945790182207	3.06287266976061	0.0241920164890246
0.451372114075603	-0.218693734173263	0.0225792153899818
0.421251561021681	2.960693189986	0.029030419786011
0.105895859466943	-2.70326622098475	0.0225792153900102
0.294397525704262	-3.10153033331633	0.0258048175880106
0.586583282188304	0.0298853987974957	0.0193536131909866
0.552583982052143	3.04383373465908	0.0387072263820016
0.0792793505207678	-1.77632679763162	0.0225792153899818
0.240675372195742	2.69680082178289	0.0354816241840012
0.434956636929242	0.0830152693617071	0.0177408120920006
0.372654075663634	-3.09576387092215	0.0274176186869965
0.199732185560945	-2.92895593004527	0.0258048175879821
