displacement	direction	duration
0.217714689651241	-0.026510735643902	0.538675567155011
0.242520130837213	-0.113210225831602	0.704794080378988
0.135926866393451	-0.494501800746008	0.191923330813012
0.0913279071359201	-0.0533661965346451	0.324173020952003
0.16322419432525	-0.100167143532372	0.985421471652003
0.0694783963728166	-0.588487753378938	0.270950584676001
0.115958312970321	0.151310069171612	0.193536131911998
0.262061323034693	0.389803284623173	0.930586234276007
0.169507617035885	-0.248428899785591	1.04025670902701
0.0275292728846073	-1.72709882202508	0.191923330812003
0.127940502964041	-0.54691014763466	0.361267446235999
0.16212226364417	0.742006747661424	0.353203440738994
0.196550485819432	0.195368334556898	0.687053268287997
0.0512484823275648	0.367675536293477	0.219340949499994
0.152933077595953	0.121461443147481	0.324173020951989
0.0819837149644268	0.573760707477713	0.277401789073991
0.422354271299626	0.472442254055979	1.201536818954
0.248895139731054	-0.0225605810120578	0.806400549634006
0.141254085454746	-0.707932853857237	0.385459462724
0.238043279029499	0.177889139984591	0.311270612158012
0.15497495741507	-0.132438695249702	0.301593805561993
0.267040945763384	-0.0204878346972164	0.480614727582008
0.351135352911372	-0.0754323748183763	0.978970267254994
0.227683864096879	-0.260976697312723	0.577382793537993
0.525837022866389	0.0820520063921769	1.34507611678799
0.203401841768872	-0.317186106923658	0.379008258327985
0.360902915713032	0.458459571080957	0.709632483676984
0.427555304834281	-0.170995784558829	1.16121679147201
0.227383565409121	-0.0907809371224795	0.35320344073898
0.397732058764448	0.373429247602706	1.212826426649
0.308129497949229	-0.096638874216418	0.719309290273003
0.546672821771369	0.260334245639461	1.40152415526302
0.305598251819712	-0.110631388027537	0.645120439707
0.320963716912811	0.127798914976434	0.712858085876007
0.0592790847373007	-0.299207745339633	0.208051341805998
0.164777683369132	-0.114330446485201	0.403200274816015
0.221004835146609	-0.0692866252198525	0.543513970453006
0.302371936784467	0.065762781224196	0.703181279279988
0.244244567035301	-0.526009235834143	0.34997783854098
0.170540548193631	0.356219704911491	0.379008258326991
0.085923293545642	0.277455390973938	0.127411286842005
0.106081549061795	-0.33056178758426	0.232243358293999
0.0799284376031665	0.27491754434982	0.122572883543995
