displacement	direction	duration
0.121564367401086	-0.149901971315279	0.49190433527599
0.086213071603208	0.746009673502776	1.08057673650902
0.086187681618655	0.195260310704012	0.75640371555599
0.0584537779033025	0.701680641513325	0.687053268287002
0.145699080297973	-0.166867795841339	0.441907501198983
0.181541157871871	-0.0214739520591492	1.02574149913301
0.0788945601841009	0.234561423908429	0.604800412224989
0.12241757585063	0.254425396966563	0.482227528679999
0.0549656504169698	0.788261579677294	0.354816241837995
0.0707308197118158	-0.353196548602173	0.748339710060009
0.0413958110298367	-0.0743453148627229	0.291916998966997
0.151946927135017	0.075586783818563	0.759629317754019
0.177247847369018	0.232797702107337	1.07896393541
0.0611907113771626	-0.178854126054117	0.864461389207008
0.058836470948262	0.307238650661232	0.429005092404026
0.151435848314732	0.155774209863547	0.688666069387011
0.136819422349195	0.339465641145137	0.506419545168995
0.0748584529502792	0.132454566762444	0.435456296801988
0.120436991685416	0.005665109161773	0.366105849533
0.0843390820259535	0.29989235398641	0.374169855030004
0.176782172376948	0.212313962348713	0.482227528679999
0.164050847834639	-0.0628806780749152	0.717696489172994
0.14949900536385	-0.0625616693142975	0.570931589140997
0.167026498912695	0.446705264327742	0.479001926481999
0.137127769481689	-0.48578429343338	0.588672401232003
0.0547336956612702	-0.126466001899236	0.380621059427
0.0431553879169658	-0.760049686508132	0.199987336308993
0.280232170212004	0.109065358229374	0.754790914457004
0.105850012953624	-0.290018005032266	0.461261114390993
0.0849524980779427	-0.21769612075374	0.543513970452977
0.115868475888218	-0.20046324876888	0.411264280312992
0.137904896300506	-0.675822392773584	0.567705986942002
0.109915493688506	-0.530068694406104	0.51932195396401
0.146337811813782	0.0735217382031447	0.520934755062996
0.0837122060475924	0.423504091548915	0.399974672617986
0.156086389025017	-0.24282790998817	0.474163523183989
0.159034516939265	0.0233115344328481	0.759629317753991
0.0723189257512652	-0.609152922002247	0.474163523183989
0.0460501650283436	1.32630372587554	0.172569717621997
0.135603816107475	-0.104181553582268	0.443520302298992
0.131633591071543	-0.434366990024294	0.424166689107011
0.107455280899963	0.0749089491717091	0.508032346269005
0.0813661071836751	1.18380912875085	0.287078595669016
0.0849970067184116	-0.561586055571583	0.48706593197798
0.105696284715777	-0.613609925798492	0.699955677080993
0.259489971992679	0.0799064632118881	0.901555814490024
0.0686669800886187	-0.194926742098495	0.448358705596007
0.119836162285259	-0.311898344555063	0.596736406729008
